scan,side,min_disk,min_cur,nl_disk,nl_cur,l20_disk,l20_cur,Qin_disk,Qin_cur
825,right,0.9578949214066604,0.9578949214066603,0,0,,,2.0920247820034845,2.0920247820034845
828,left,0.9440322930848076,0.9440268492872884,6,5,0.9540500451785904,0.9540445400011703,3.054497535419672,3.0550451683985975
828,right,0.8931624112760115,0.8931617627318691,10,9,0.9305458954334944,0.9305454721984087,3.628799810343743,3.6288101439498757
830,left,0.9525264526763746,0.9525264526763746,2,2,0.9646558227255024,0.9646558227255024,1.7706899681382309,1.7706899681382309
830,right,0.9333636359692268,0.9333636359692267,0,0,,,0.7459326204685118,0.7459326204685118
832,left,0.9608528389423572,0.9608528389423571,3,3,,,2.212687596336106,2.212687596336106
832,right,0.932333411356021,0.932333411356021,4,4,0.9663046915983302,0.9663046915983302,1.89177645726338,1.89177645726338
837,left,0.9903433437085872,0.9903433437085871,3,3,0.9872555017423932,0.9872555017423933,0.6658241831428524,0.6658241831428524
837,right,0.9627070322879936,0.9627070322879936,0,0,,,2.3955337665059715,2.3955337665059715
842,left,0.9526209595741962,0.9526205542492239,3,2,,,0.6908405728833354,0.6908630263064566
842,right,0.9420684926257948,0.9420684926257947,0,0,,,0.7763142501388545,0.7763142501388545
844,left,0.9732385178178332,0.9732381949218756,8,7,0.9716504740153252,0.971649919577627,2.013862290593434,2.0140712260076583
844,right,0.956495364196756,0.956495364196756,4,4,,,1.6025944218046184,1.6025944218046184
847,left,0.9346940137773724,0.9346904179666949,7,5,0.9656969842144706,0.9656932577656531,4.607540712007482,4.616465322416212
847,right,0.8859291612155863,0.8886191113746017,4,3,0.9322115795640966,0.9350514591015651,1.270345219300924,1.2733643764199167
869,left,0.9430443743658584,0.9430443743658583,3,3,,,3.512243139321808,3.512243139321808
869,right,0.9463648285743632,0.9463648285743632,2,2,,,1.7546535212016752,1.7546535212016752
874,left,0.9525812264997708,0.9533675606767689,4,3,0.9580520788858892,0.9588432088210779,2.031190535565519,2.0313437457959047
874,right,0.9482648983649354,0.9482648983649354,0,0,,,0.8208898369772398,0.8208898369772398
878,left,0.9074646079351204,0.9074646079351204,4,4,0.9025683547627038,0.9025683547627038,1.7495542448072443,1.7495542448072443
878,right,0.9503451234263638,0.9503451234263638,0,0,,,1.6720232846890837,1.6720232846890837
890,left,0.9867547661593024,0.9869364826582437,2,1,0.9926044862221984,0.9927873442498888,0.3895906927861629,0.38964699779922457
890,right,0.9487051418900048,0.9487051418900048,0,0,,,1.4854317147487504,1.4854317147487504
901,left,0.9564459518136226,0.9564459518136226,1,1,,,2.3506987893429905,2.3506987893429905
901,right,0.940969269260731,0.940969269260731,0,0,,,0.9153726594728586,0.9153726594728586
907,left,0.9553215354015906,0.9560446752793599,7,5,0.9548985516624284,0.9556213515891283,2.1831819231157583,2.183326071325389
907,right,0.9666466222730424,0.9666466222730424,0,0,,,0.909334754795498,0.9093347547954979
908,left,0.9697975508233244,0.9697975508233244,2,2,0.9890254415638068,0.9890254415638067,0.861682674409412,0.861682674409412
908,right,,,0,0,,,0.8078331466590667,0.8078331466590667
909,left,0.9365070120631012,0.9426622333506915,5,4,0.9259227946540032,0.931994018739469,0.6621492055415448,0.664641779212224
909,right,0.903752622912694,0.9037526229126939,3,3,0.8898402253765249,0.8898402253765249,0.3840022246125378,0.3840022246125378
911,left,0.9599832442885068,0.9599832442885067,1,1,0.9615239656756848,0.9615239656756847,1.1015531047886138,1.1015531047886138
911,right,0.9383086403122648,0.9383086403122649,1,1,,,0.910508945027126,0.9105089450271259
928,left,0.9562976890187428,0.9562972639637897,3,2,,,3.070576097810493,3.0707130907545395
928,right,0.9469639854739758,0.9469639854739758,1,1,,,2.1829924592196273,2.1829924592196273
932,left,0.9668244106659863,0.9668244106659863,1,1,0.9586082935238108,0.9586082935238107,1.7168287624252143,1.7168287624252145
932,right,0.9427556133907488,0.9427556133907489,0,0,,,0.7983136994107338,0.7983136994107338
935,left,0.9433824694621432,0.9433824694621431,1,1,0.9568204378919094,0.9568204378919094,2.2121386968481933,2.2121386968481933
935,right,0.9279093147151388,0.9279093147151389,0,0,,,1.603902414758804,1.603902414758804
937,left,0.9661807490518102,0.9661807490518102,2,2,0.977535747762611,0.977535747762611,1.3131881433770447,1.3131881433770447
937,right,0.9848808777961722,0.9848808777961722,0,0,,,0.392376276241109,0.39237627624110905
941,left,0.9570775133119102,0.9570775133119102,0,0,,,1.4089498586741689,1.4089498586741689
941,right,0.9505907254429274,0.9505907254429274,0,0,,,0.5595305968880335,0.5595305968880335
947,left,0.9255204308787712,0.9255204308787711,5,5,0.9411136108141912,0.9411136108141911,2.9822138350587784,2.9822138350587784
947,right,0.9184461622927894,0.9184461622927894,1,1,,,3.8895832672178945,3.8895832672178945
952,left,0.9737483555803438,0.9737483555803438,0,0,,,0.9563110117203472,0.9563110117203472
952,right,0.937086785988281,0.937086785988281,1,1,0.981675961249636,0.9816759612496361,1.596665271859308,1.596665271859308
954,left,0.9635362677567968,0.9635362677567969,2,2,,,1.0347950724361286,1.0347950724361286
954,right,0.95414978871043,0.9541371493415474,4,3,,,2.0089519644647305,2.009263582030703
958,left,0.9765847271354924,0.9765847271354925,3,3,,,2.8873299792228706,2.8873299792228706
958,right,0.9578160630143426,0.9578160630143426,0,0,,,2.7026951717858796,2.7026951717858796
972,left,0.9660055800172516,0.9660055800172515,4,4,0.9704827624836754,0.9704827624836754,0.9027992309246804,0.9027992309246805
972,right,0.961751440754424,0.961751440754424,1,1,,,0.9318306771123444,0.9318306771123444
973,left,0.9784012394644978,0.9784012394644978,1,1,,,4.122213410702616,4.122213410702616
973,right,0.9685907769275868,0.9685907769275869,4,4,,,3.391693421055051,3.391693421055051
980,left,0.9851723812235234,0.9851723812235234,2,2,,,1.1690219334998329,1.1690219334998329
980,right,0.9739337072704168,0.9739278841537481,5,4,,,3.139837704391231,3.1405391329178753
984,left,0.937680538648729,0.9376804553680659,9,8,0.937680538648729,0.9376804553680659,6.199565300187472,6.199717921286095
984,right,0.926788397011318,0.9267375438174733,7,5,0.939422446238162,0.9393794072516921,3.4637904049570567,3.465191867777333
985,left,0.9537959512516366,0.9537959512516366,4,4,0.9752631624660948,0.9752631624660949,3.6340170994049776,3.6340170994049776
985,right,0.9301754050976148,0.9301754050976148,0,0,,,1.7683605775374738,1.7683605775374738
993,left,0.9236873919921916,0.9236873919921915,5,5,0.9304146501492914,0.9304146501492914,4.768780291266943,4.768780291266943
993,right,0.8654527351704902,0.8654527351704902,5,5,0.8877415365548544,0.8877415365548544,2.1841060906802996,2.1841060906802996
995,left,0.972727545505878,0.9727275455058781,1,1,0.9583925152544656,0.9583925152544656,0.5501644585488542,0.5501644585488542
995,right,0.9196962939367692,0.9196962939367692,3,3,0.9567108408653427,0.9567108408653429,0.711892507695886,0.711892507695886
997,left,0.9267961996817596,0.9267961996817595,3,3,0.9542279480543564,0.9542279480543563,3.821949994806245,3.8219499948062445
997,right,0.9513371691523947,0.9513371691523947,2,2,0.9587999581510712,0.9587999581510711,1.8272740153074,1.8272740153074
