run_id,station_mm,s_from_lesion_mm,kind,node,ffr,Q_mls,r_mm,r_ref_mm,r_fit_mm,q_norm,n_children,orphan_frac,resolved
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,5.0,-15.020921388932019,grid,24,0.9979169532980794,2.19026901327312,1.8050147210462242,1.7444247349015594,1.7444247349015594,0.7341831876974951,1,0.025120835780234413,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,10.0,-10.020921388932019,grid,37,0.996205225239297,1.5647380213324444,1.0366199196935755,1.5505978723751952,1.5505978723751952,0.7468059489260964,1,0.02665974623113244,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,13.79092138893202,-6.2299999999999995,lesion_prox,47,0.9858587068266539,1.1783569356149757,1.185665112829557,1.4000357086053765,1.4000357086053765,0.7640525132672326,1,0.038445920035795667,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,15.0,-5.0209213889320194,grid,50,0.9852084600051672,1.0570677740261099,1.2351620493672113,1.3451462010717128,1.3451462010717128,0.7727838708669768,1,0.03609213836125059,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,20.02092138893202,0.0,throat,61,0.7355060271972355,0.7129505354657866,1.2287155835808279,1.156356653050565,1.156356653050565,0.8204416014666845,1,0.04442778473618062,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,25.0,4.979078611067982,grid,308,0.6824856338656499,0.3945131621288718,0.9741692143410146,1.1547783144271107,1.1547783144271107,0.4558577289533453,1,0.005147825263881511,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,26.250921388932017,6.2299999999999995,lesion_dist,311,0.6820479305901506,0.3882708004046754,0.9845822778138437,1.1488242283535475,1.1488242283535475,0.4556565913987624,1,0.005207388072656444,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,30.0,9.97907861106798,grid,321,0.6806453396473275,0.36762201948970635,1.0811726205837413,1.1286440069332817,1.1286440069332817,0.4549820481617531,1,0.004736911910591433,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,35.0,14.979078611067985,grid,334,0.6796415693665288,0.34374415696529476,1.074008578813295,1.1043234853468262,1.1043234853468262,0.45416125805621715,1,0.004815407835674546,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,40.0,19.979078611067983,grid,349,0.6785454053222992,0.31816489832122496,1.103851255844371,1.0769729758413564,1.0769729758413564,0.45321213646180475,1,0.005086897042974384,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,45.24575145722954,25.22483006829752,measurement,363,0.677674640054423,0.2948618366067588,1.213700215589845,1.050743655162527,1.050743655162527,0.45226389852088494,1,0.005382332622710118,1
335_left_LAD_prox_10mm_70ds_leaky_T3_stenosis_length_B_rederived,50.0,29.979078611067983,grid,376,0.6769866135844973,0.2738247033530844,1.126622228999845,1.0258554668557596,1.0258554668557596,0.4513129327177548,1,0.0061414556205575625,1
